Global_Sales,Year,Genre
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(0.045-0.115]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Shooter
'\'(-inf-0.045]\'','\'(2012-2016]\'',Sports
'\'(-inf-0.045]\'','\'(2012-2016]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Racing
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Strategy
'\'(-inf-0.045]\'','\'(2012-2016]\'',Adventure
'\'(-inf-0.045]\'','\'(2012-2016]\'',Action
'\'(-inf-0.045]\'','\'(2012-2016]\'',Simulation
'\'(0.615-inf)\'','\'(-inf-1984]\'',Misc
'\'(0.615-inf)\'','\'(-inf-1984]\'',Fighting
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Sports
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Misc
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Misc
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Misc
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Racing
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Puzzle
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Simulation
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Sports
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Sports
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Sports
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Shooter
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Puzzle
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Shooter
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Sports
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Sports
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Shooter
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Puzzle
'\'(0.615-inf)\'','\'(-inf-1984]\'',Puzzle
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Racing
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.615-inf)\'','\'(-inf-1984]\'',Shooter
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Sports
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Puzzle
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Platform
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Misc
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Racing
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Platform
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.615-inf)\'','\'(-inf-1984]\'',Puzzle
'\'(0.615-inf)\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Shooter
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Adventure
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Action
'\'(0.115-0.255]\'','\'(-inf-1984]\'',Action
'\'(0.255-0.615]\'','\'(-inf-1984]\'',Racing
'\'(0.255-0.615]\'','\'(1984-1988]\'',Puzzle
'\'(0.255-0.615]\'','\'(1984-1988]\'',Shooter
'\'(0.255-0.615]\'','\'(1984-1988]\'',Sports
'\'(0.615-inf)\'','\'(1984-1988]\'',Action
'\'(0.255-0.615]\'','\'(1984-1988]\'',Action
'\'(0.255-0.615]\'','\'(1984-1988]\'',Shooter
'\'(0.255-0.615]\'','\'(1984-1988]\'',Shooter
'\'(0.045-0.115]\'','\'(1984-1988]\'',Sports
'\'(0.045-0.115]\'','\'(1984-1988]\'',Sports
'\'(0.255-0.615]\'','\'(1984-1988]\'',Shooter
'\'(0.115-0.255]\'','\'(1984-1988]\'',Action
'\'(0.255-0.615]\'','\'(1988-1992]\'',Action
'\'(0.115-0.255]\'','\'(1988-1992]\'',Puzzle
'\'(0.615-inf)\'','\'(2000-2004]\'',Sports
'\'(0.615-inf)\'','\'(2000-2004]\'',Racing
'\'(0.255-0.615]\'','\'(2000-2004]\'',Misc
'\'(0.115-0.255]\'','\'(2000-2004]\'',Misc
'\'(0.045-0.115]\'','\'(2000-2004]\'',Misc
'\'(0.615-inf)\'','\'(2000-2004]\'',Puzzle
'\'(0.045-0.115]\'','\'(2000-2004]\'',Simulation
'\'(-inf-0.045]\'','\'(2000-2004]\'',Puzzle
'\'(0.115-0.255]\'','\'(2000-2004]\'',Fighting
'\'(0.615-inf)\'','\'(2000-2004]\'',Strategy
'\'(0.115-0.255]\'','\'(2000-2004]\'',Misc
'\'(0.115-0.255]\'','\'(2000-2004]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2000-2004]\'',Puzzle
'\'(0.255-0.615]\'','\'(2000-2004]\'',Action
'\'(-inf-0.045]\'','\'(2000-2004]\'',Puzzle
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.615-inf)\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Adventure
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Platform
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Racing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Fighting
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Role-Playing
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Simulation
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.115-0.255]\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Platform
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Platform
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Platform
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Racing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Shooter
'\'(0.255-0.615]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Racing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Platform
'\'(0.615-inf)\'','\'(2004-2008]\'',Fighting
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.615-inf)\'','\'(2004-2008]\'',Adventure
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.615-inf)\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Racing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Platform
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Fighting
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Shooter
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(0.615-inf)\'','\'(2004-2008]\'',Shooter
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.615-inf)\'','\'(2004-2008]\'',Simulation
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Fighting
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.115-0.255]\'','\'(2004-2008]\'',Fighting
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Simulation
'\'(0.255-0.615]\'','\'(2004-2008]\'',Strategy
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Fighting
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.615-inf)\'','\'(2004-2008]\'',Strategy
'\'(0.615-inf)\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Fighting
'\'(0.255-0.615]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.255-0.615]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Shooter
'\'(0.115-0.255]\'','\'(2004-2008]\'',Fighting
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(0.615-inf)\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Fighting
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
